game_id	section_id	player_id	player_name	player_url	position	minutes_played	field_goals_made	field_goals_attempted	three_point_field_goals	three_point_field_goals_attempted	free_throws	free_throws_attempted	points	offensive_rebounds	defensive_rebounds	total_rebounds	assists	turnovers	steals	blocks	fouls
3980811	1	1537151	Alexander, Leshon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1537151	""	3	1	2	 	2	1.000	 	1	1	1	 	 	 	 	3.0	 
3980811	1	1423062	Grupe, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1423062	""	3	1	2	 	3	0.667	 	1	 	 	 	1	1	 	4.5	 
3980811	1	1649110	Bijelic, Aleksa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1649110	""	2	 	 	 	 	 	4	1	2	2	 	 	 	 	1.0	 
3980811	1	1649310	Washam, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1649310	""	2	1	9	1	10	0.800	 	1	 	2	 	 	 	 	10.0	 
3980811	1	1537152	Cabral, Artur	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1537152	""	2	1	4	 	5	0.800	 	7	1	 	 	 	1	 	11.5	 
3980811	1		Castro, Gabriel		""	2	 	2	 	3	0.667	 	8	1	1	 	 	 	 	10.0	 
3980811	1		Douglas, Josiah		""	2	 	2	3	5	-0.200	1	4	2	1	 	 	 	 	6.0	 
3980811	1	1423069	Flaherty, Liam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1423069	""	2	 	 	 	 	 	 	 	 	1	 	 	 	 	 	 
3980811	1	1423064	Hansen, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1423064	""	2	1	 	 	 	 	13	6	 	 	 	 	 	 	6.0	 
3980811	1	1649102	Baker, Gary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1649102	""	1	 	 	 	 	 	 	 	 	2	 	 	 	 	 	 
3980811	1		TEAM		""	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3980811	1		Totals		""	3	 	25	4	32	0.656	21	29	8	10	 	1	2	 	56.0	 
3980811	1		Total Team Blocks: 2.0	
3983509	0	1430868	Cazares, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1430868	""	3	1	5	3	13	0.154	1	1	 	2	 	 	1	 	6.5	 
3983509	0	1751498	Compton, Trent	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1751498	""	3	1	2	3	13	-0.077	 	 	2	2	 	 	2	 	3.0	 
3983509	0	1528876	Mayer, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1528876	""	3	1	3	2	7	0.143	 	 	 	 	 	 	5	2	5.5	 
3983509	0	1528874	Motoyama, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1528874	""	3	 	 	 	 	 	 	 	 	3	1	 	 	 	 	 
3983509	0	1640976	Schumacher-Lagundino, Kaili	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1640976	""	3	1	3	1	6	0.333	13	 	1	2	 	 	1	 	3.5	1
3983509	0	1640970	True, Conan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1640970	""	3	1	4	4	14	 	 	 	 	3	 	 	2	 	5.0	 
3983509	0	1751499	Buckels, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1751499	""	2	1	3	1	5	0.400	1	 	1	 	 	 	1	 	3.5	 
3983509	0	1751496	Robison, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1751496	""	2	 	 	 	1	 	 	 	2	2	2	 	 	 	 	 
3983509	0	1640973	Barrett, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1640973	""	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3983509	0	1751497	Meza-Ramos, Alfonso	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1751497	""	1	 	 	 	2	 	1	 	 	 	 	 	 	 	 	 
3983509	0	1640971	True, Daron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1640971	""	1	 	1	 	1	1.000	 	 	 	 	 	 	 	 	1.0	 
3983509	0		TEAM		""	3	 	 	 	 	 	 	 	 	 	4	 	 	 	 	 
3983509	0		Totals		""	3	 	21	14	62	0.113	16	1	6	14	7	 	12	2	28.0	1
3983509	0		Total Team Blocks: 6.0	
3983509	1	1537240	Bardeau, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1537240	""	3	 	 	 	 	 	 	 	 	1	 	 	 	 	 	 
3983509	1	1638826	Hiroto, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1638826	""	3	 	 	 	 	 	 	 	 	2	 	 	 	 	 	 
3983509	1	1638823	Kittle, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1638823	""	3	1	1	1	4	 	42	2	4	3	 	 	1	 	3.5	 
3983509	1	1537326	Howard, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1537326	""	3	1	10	10	21	 	 	4	3	1	 	 	 	 	14.0	 
3983509	1	1427530	Reyes, Jorges	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1427530	""	3	1	9	4	14	0.357	 	 	2	3	 	 	 	1	9.0	 
3983509	1	1638820	Merchen, Lake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1638820	""	3	1	11	2	16	0.562	1	 	3	 	 	 	1	 	11.5	 
3983509	1	1752845	Cascio, Raymond	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1752845	""	3	1	4	1	7	0.429	 	 	 	2	 	 	4	 	6.0	 
3983509	1	1638818	McLaughlin, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1638818	""	3	1	6	1	11	0.455	 	 	1	 	 	 	2	 	7.0	 
3983509	1	1752844	Santos, Jonothan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1752844	""	2	 	 	 	 	 	 	 	2	 	 	 	 	 	 	 
3983509	1	1537243	Gamboa, Gino	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1537243	""	1	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 
3983509	1	1638819	Rutan, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1638819	""	1	 	1	1	2	 	 	1	1	1	 	 	 	 	2.0	 
3983509	1	1638822	Manley, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1638822	""	1	 	2	 	2	1.000	 	 	 	 	 	1	 	 	3.0	 
3983509	1		Team		""	3	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
3983509	1		Totals		""	3	 	44	20	78	0.308	43	7	16	13	1	1	8	1	56.0	 
3983509	1		Total Team Blocks: 5.0	
3983666	0	1750193	Seda, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1750193	""	3	1/	6	7/	19	-0.053	2	 	3/	13/	 	 	 	 	6.0	 
3983666	0	1650859	Baker, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1650859	""	3	 	6	3	13	0.231	 	 	2	8	 	1/	2	 	8.0	 
3983666	0	1750201	Ponce, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1750201	""	3	1/	6	3	15	0.200	25/	 	1	10	 	 	1	2/	6.5	3/
3983666	0	1750196	Kelley, Donovan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1750196	""	3	1/	3	1	7	0.286	 	 	2	 	 	1/	3/	 	5.5	 
3983666	0	1750194	Crust, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1750194	""	3	 	 	 	 	 	 	 	 	5	 	 	 	 	 	 
3983666	0	1650860	Chang, Kanila	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1650860	""	3	1/	 	 	 	 	 	1/	2	 	 	 	 	 	1.0	 
3983666	0	1424361	Eva, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1424361	""	3	 	1	2	6	-0.167	 	1/	 	2	 	 	1	1	2.5	 
3983666	0	1538146	MacKnight, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1538146	""	3	 	 	 	 	 	 	 	 	2	 	 	 	 	 	 
3983666	0	1424359	Kennedy, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1424359	""	3	1/	11/	6	37/	0.135	 	 	 	2	 	 	1	1	11.5/	 
3983666	0	1750195	Rhee, Jason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1750195	""	2	1/	 	 	 	 	4	 	 	1	 	 	 	 	 	1
3983666	0	1750199	Nadjari, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1750199	""	1	 	 	2	3	-0.667	 	 	 	1	 	 	 	 	 	 
3983666	0		TEAM		""	2	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
3983666	0		Totals		""	3	 	33/	24/	100/	0.090	31/	2/	10/	44/	1/	2/	8/	4/	41.0/	4/
3983666	0		Total Team Blocks: 6.0	
3983666	1	1641206	Fischer, Bill	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1641206	""	3	1/	12	3	32/	0.281	1	 	2/	7	1/	 	2	 	13.0	 
3983666	1	1641204	Evans, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1641204	""	3	1/	1	6/	13	-0.385	1	 	1	3	 	 	1	4/	1.5	 
3983666	1	1641199	Kauffman, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1641199	""	3	1/	13/	4	32/	0.281	 	 	 	6	 	 	1	 	13.5/	 
3983666	1	1641205	Warner, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1641205	""	3	1/	2	2	8	 	 	 	 	 	 	 	3/	1	3.5	 
3983666	1	1641200	Breslin, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1641200	""	3	 	 	 	 	 	1	 	 	9/	 	 	 	 	 	 
3983666	1	1641198	Schrank, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1641198	""	3	1/	2	 	4	0.500	28/	 	2/	5	 	 	2	1	3.0	2/
3983666	1	1427441	Rosario, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1427441	""	3	1/	3	1	9	0.222	 	1/	 	5	 	2/	2	 	7.0	 
3983666	1	1755777	Jones, Chadd	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1755777	""	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3983666	1	1755782	Zamudio, Victor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12382&stats_player_seq=1755782	""	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3983666	1		TEAM		""	1	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
3983666	1		Totals		""	3	 	33/	16/	98/	0.173	31/	1/	5/	35/	2/	2/	11/	6/	41.5/	2/
3983666	1		Total Team Blocks: 7.5	
